,Name,Artist,GrammyAward,Avg.rank,Peak.position,Weeks.on.chart,Danceability,Energy,Tempo,Valence,REGGAETON,BOY BAND,DMV,EMO,FUNK,ALTERNATIVE R&B,INDIE POP,CLOUD RAP,MOTOWN,LATIN MUSIC,LATIN POP,DISNEY,REMIX,DANCEHALL,NEO SOUL,TV,INDIE ROCK,POP-PUNK,SYNTH-POP,ATLANTA,EN ESPA\XC3\XB1OL,MEMES,ALTERNATIVE POP,WEST COAST,ADULT CONTEMPORARY,PRODUCER,EAST COAST,SOUL POP,BALLAD,COVER,ADULT ALTERNATIVE,ALTERNATIVE,SCREEN,DANCE,DANCE-POP,UK,SOUL,HIP-HOP,ELECTRONIC,ELECTRO-POP,CANADA,SOUNDTRACK,ALTERNATIVE ROCK,POP-ROCK,TRAP,COUNTRY,R&B,ROCK,RAP,POP
1561,I DID IT,DAVE MATTHEWS BAND,0,78.54545454545455,71.0,11.0,0.8390000000000001,0.912,97.241,0.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1562,MERCY,DAVE MATTHEWS BAND,0,95.0,100.0,1.0,0.563,0.496,139.993,0.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1563,THE SPACE BETWEEN,DAVE MATTHEWS BAND,0,43.8695652173913,22.0,23.0,0.406,0.73,170.032,0.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1564,WHERE ARE YOU GOING,DAVE MATTHEWS BAND,0,58.95,39.0,20.0,0.444,0.583,97.492,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1565,YOU AND ME,DAVE MATTHEWS BAND,0,77.5,57.0,2.0,0.33799999999999997,0.8029999999999999,151.994,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1566,ANGELS,DAVID ARCHULETA,0,89.0,100.0,1.0,0.43700000000000006,0.586,150.14,0.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1567,CRUSH,DAVID ARCHULETA,0,26.91304347826087,2.0,23.0,0.57,0.664,162.084,0.48700000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1568,RIDING WITH PRIVATE MALONE,DAVID BALL,0,66.05,36.0,20.0,0.648,0.527,93.93,0.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1569,GET LIKE ME,DAVID BANNER,0,36.52380952380953,16.0,21.0,0.609,0.7509999999999999,60.896,0.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1570,PLAY,DAVID BANNER,0,28.65,7.0,20.0,0.6920000000000001,0.9440000000000001,115.148,0.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1571,BLACKSTAR,DAVID BOWIE,1,78.0,100.0,1.0,0.366,0.552,97.98,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1572,LAZARUS,DAVID BOWIE,0,40.0,100.0,1.0,0.772,0.376,135.189,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1573,SPACE ODDITY,DAVID BOWIE,0,42.0,15.0,15.0,0.35200000000000004,0.529,131.005,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1574,ALWAYS BE MY BABY,DAVID COOK,0,67.0,100.0,1.0,0.672,0.6459999999999999,124.046,0.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1575,COME BACK TO ME,DAVID COOK,0,81.42105263157895,63.0,19.0,0.47600000000000003,0.895,108.087,0.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1576,LIGHT ON,DAVID COOK,0,51.7,17.0,20.0,0.446,0.8340000000000001,132.034,0.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1577,PERMANENT,DAVID COOK,0,48.0,24.0,2.0,0.5770000000000001,0.336,95.927,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1578,THE TIME OF MY LIFE,DAVID COOK,0,39.05,3.0,20.0,0.414,0.578,154.96,0.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1579,BABYLON,DAVID GRAY,0,71.66666666666667,57.0,18.0,0.688,0.473,79.676,0.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1580,2U,DAVID GUETTA,0,37.90909090909091,16.0,11.0,0.551,0.6509999999999999,144.875,0.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1581,BANG MY HEAD,DAVID GUETTA,0,85.16666666666667,76.0,6.0,0.599,0.8690000000000001,108.061,0.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1582,DANGEROUS,DAVID GUETTA,0,76.4,56.0,15.0,0.853,0.821,110.00399999999999,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1583,HEY MAMA,DAVID GUETTA,0,21.54166666666667,8.0,24.0,0.425,0.774,179.998,0.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1584,I CAN ONLY IMAGINE,DAVID GUETTA,0,66.5,44.0,14.0,0.669,0.9390000000000001,127.947,0.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1585,LITTLE BAD GIRL,DAVID GUETTA,0,70.0,100.0,1.0,0.6679999999999999,0.8290000000000001,127.009,0.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1586,MEMORIES,DAVID GUETTA,0,64.8888888888889,46.0,18.0,0.561,0.87,129.98,0.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1587,NIGHT OF YOUR LIFE,DAVID GUETTA,0,81.0,100.0,1.0,0.7390000000000001,0.7040000000000001,128.024,0.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1588,PLAY HARD,DAVID GUETTA,0,86.8888888888889,64.0,9.0,0.564,0.745,129.987,0.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1589,SEXY CHICK,DAVID GUETTA,0,28.175,5.0,40.0,0.594,0.813,132.547,0.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1590,TITANIUM,DAVID GUETTA,0,27.15151515151515,7.0,33.0,0.604,0.7879999999999999,126.06,0.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1591,TURN ME ON,DAVID GUETTA,0,24.444444444444446,4.0,27.0,0.705,0.794,127.961,0.41200000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1592,WHEN LOVE TAKES OVER,DAVID GUETTA,0,88.66666666666669,76.0,9.0,0.675,0.862,129.967,0.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1593,WHERE THEM GIRLS AT,DAVID GUETTA,0,45.1,14.0,20.0,0.664,0.872,129.873,0.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1594,WHO'S THAT CHICK?,DAVID GUETTA,0,73.44444444444444,51.0,9.0,0.675,0.601,127.93799999999999,0.9309999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1595,WITHOUT YOU,DAVID GUETTA,0,18.666666666666668,4.0,30.0,0.608,0.614,127.885,0.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1596,GETTIN' OVER YOU,"DAVID GUETTA, CHRIS WILLIS",0,60.65,31.0,20.0,0.504,0.614,81.189,0.5870000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1597,LOVE IS GONE,"DAVID GUETTA, CHRIS WILLIS",0,98.0,100.0,1.0,0.773,0.813,127.93,0.7070000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1598,LOCO,DAVID LEE MURPHY,0,67.94444444444444,44.0,18.0,0.838,0.725,107.93700000000001,0.9470000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1599,EVERYTHING'S GONNA BE ALRIGHT,"DAVID LEE MURPHY, KENNY CHESNEY",0,78.69230769230771,66.0,13.0,0.5660000000000001,0.746,178.235,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1600,LET IT RAIN,DAVID NAIL,0,67.55,51.0,20.0,0.56,0.619,77.881,0.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1601,NIGHT'S ON FIRE,DAVID NAIL,0,90.6,81.0,5.0,0.24100000000000002,0.38799999999999996,92.26299999999999,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1602,RED LIGHT,DAVID NAIL,0,72.6875,54.0,16.0,0.387,0.804,163.85299999999998,0.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1603,WHATEVER SHE'S GOT,DAVID NAIL,0,54.0,35.0,21.0,0.5710000000000001,0.48100000000000004,160.43,0.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1604,DESSERT,DAWIN,0,84.54545454545455,68.0,11.0,0.866,0.731,97.03,0.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1605,HIDE AWAY,DAYA,0,52.33333333333334,23.0,27.0,0.884,0.826,94.99700000000001,0.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1606,"SIT STILL, LOOK PRETTY",DAYA,0,50.25,28.0,24.0,0.66,0.767,181.81900000000002,0.5539999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1607,ALL GOOD?,DE LA SOUL,0,97.33333333333331,96.0,3.0,0.799,0.485,124.05,0.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1608,BACK UP,DEJ LOAF,0,61.33333333333334,47.0,18.0,0.816,0.535,80.012,0.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1609,NO FEAR,DEJ LOAF,0,100.0,100.0,1.0,0.614,0.682,100.20200000000001,0.5660000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1610,TRY ME,DEJ LOAF,0,60.25,45.0,20.0,0.56,0.81,170.044,0.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1611,BE ALRIGHT,DEAN LEWIS,0,46.96551724137931,23.0,29.0,0.5529999999999999,0.586,126.684,0.44299999999999995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1612,I WILL POSSESS YOUR HEART,DEATH CAB FOR CUTIE,0,87.33333333333331,70.0,12.0,0.605,0.619,133.07399999999998,0.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1613,SOUL MEETS BODY,DEATH CAB FOR CUTIE,0,79.73684210526315,60.0,19.0,0.621,0.853,128.142,0.7140000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1614,DANCE WITH ME,DEBELAH MORGAN,0,38.0,8.0,29.0,0.85,0.674,115.005,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1615,WE CAN'T BE FRIENDS,DEBORAH COX WITH R.L.,0,44.9,8.0,20.0,0.5660000000000001,0.222,68.569,0.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1616,WASTING MY TIME,DEFAULT,0,38.97142857142857,13.0,35.0,0.449,0.7759999999999999,148.11,0.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1617,I THINK THEY LIKE ME,DEM FRANCHIZE BOYZ,0,34.230769230769226,15.0,26.0,0.813,0.6579999999999999,83.02,0.6920000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1618,RIDIN' RIMS,DEM FRANCHIZE BOYZ,0,87.83333333333331,80.0,6.0,0.7390000000000001,0.603,158.873,0.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1619,BODY SAY,DEMI LOVATO,0,84.0,100.0,1.0,0.628,0.74,86.98299999999999,0.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1620,CATCH ME,DEMI LOVATO,0,89.0,100.0,1.0,0.289,0.292,185.425,0.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1621,CONFIDENT,DEMI LOVATO,0,41.1,21.0,20.0,0.594,0.7490000000000001,130.064,0.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1622,COOL FOR THE SUMMER,DEMI LOVATO,0,30.2,11.0,20.0,0.583,0.61,114.06,0.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1623,DON'T FORGET,DEMI LOVATO,0,66.44444444444444,41.0,9.0,0.708,0.287,97.223,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1624,FIX A HEART,DEMI LOVATO,0,69.0,100.0,1.0,0.491,0.452,160.227,0.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1625,GET BACK,DEMI LOVATO,0,79.33333333333333,43.0,6.0,0.5579999999999999,0.867,76.018,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1626,GIVE YOUR HEART A BREAK,DEMI LOVATO,0,34.46875,16.0,32.0,0.645,0.439,118.98700000000001,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1627,HEART ATTACK,DEMI LOVATO,0,21.55,10.0,20.0,0.504,0.785,173.968,0.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1628,HERE WE GO AGAIN,DEMI LOVATO,0,58.66666666666666,15.0,9.0,0.585,0.927,142.043,0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1629,LA LA LAND,DEMI LOVATO,0,70.125,52.0,8.0,0.467,0.919,169.987,0.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1630,LET IT GO,DEMI LOVATO,0,57.05,38.0,20.0,0.5429999999999999,0.485,136.961,0.371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1631,MADE IN THE USA,DEMI LOVATO,0,84.5,80.0,2.0,0.5760000000000001,0.86,87.461,0.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1632,NEON LIGHTS,DEMI LOVATO,0,51.95,36.0,20.0,0.631,0.8190000000000001,125.928,0.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1633,ON THE LINE,DEMI LOVATO,0,100.0,100.0,1.0,0.402,0.23399999999999999,96.38600000000001,0.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1634,REALLY DON'T CARE,DEMI LOVATO,0,51.72222222222222,26.0,18.0,0.7809999999999999,0.647,120.988,0.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1635,SKYSCRAPER,DEMI LOVATO,0,65.93333333333334,10.0,15.0,0.573,0.581,103.82,0.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1636,SOBER,DEMI LOVATO,0,53.66666666666666,47.0,3.0,0.397,0.303,170.22,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1637,SORRY NOT SORRY,DEMI LOVATO,0,23.02857142857143,6.0,36.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1638,TELL ME YOU LOVE ME,DEMI LOVATO,0,74.26315789473685,53.0,20.0,0.54,0.599,82.029,0.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1639,UNBROKEN,DEMI LOVATO,0,98.0,100.0,1.0,0.405,0.816,144.993,0.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1640,THIS IS ME,"DEMI LOVATO, JOE JONAS",0,46.42857142857143,9.0,7.0,0.42100000000000004,0.821,91.245,0.594,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1641,NEVERMIND,DENNIS LLOYD,0,93.0,86.0,4.0,0.6,0.688,99.977,0.0793,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1642,DREAM ON,DEPECHE MODE,0,89.8,85.0,10.0,0.248,0.237,85.141,0.20800000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1643,PRECIOUS,DEPECHE MODE,0,83.33333333333333,71.0,3.0,0.568,0.8370000000000001,104.988,0.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1644,HARDAWAY,DEREZ DE'SHON,0,76.0,61.0,11.0,0.537,0.518,132.52700000000002,0.42700000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1645,PANDA,DESIIGNER,0,22.7,1.0,40.0,0.6829999999999999,0.86,143.311,0.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
